touch_id,customer_id,touch_date,channel,campaign_name,outcome
CT000070096,CUST002504,2023-05-31,Email,Cart Abandon Reminder,Ignored
CT000070097,CUST002504,2023-03-09,Push,Seasonal Sale,Ignored
CT000070098,CUST002504,2025-10-26,Push,Loyalty Bonus,Ignored
CT000070099,CUST002504,2025-02-15,SMS,Health Bundle Offer,Ignored
CT000070100,CUST002504,2024-01-11,Push,Reactivation Offer,Ignored
CT000070101,CUST002504,2023-07-17,Search Ads,Subscribe & Save,Ignored
CT000070102,CUST002504,2023-05-15,Email,Health Bundle Offer,Ignored
CT000070103,CUST002504,2024-11-15,Social Ads,Health Bundle Offer,Clicked
CT000070104,CUST002504,2024-01-13,Email,Reactivation Offer,Ignored
CT000070105,CUST002504,2024-01-31,Email,Loyalty Bonus,Ignored
CT000070106,CUST002504,2023-06-03,Email,Subscribe & Save,Ignored
CT000070107,CUST002504,2024-01-28,Push,Cart Abandon Reminder,Ignored
CT000070108,CUST002504,2023-03-18,Email,Cart Abandon Reminder,Ignored
CT000070109,CUST002504,2023-06-02,SMS,New Launch Promo,Ignored
CT000070110,CUST002504,2026-02-05,Email,Cart Abandon Reminder,Ignored
CT000070111,CUST002504,2023-06-03,Push,Weekend Deal,Ignored
CT000070112,CUST002504,2025-05-19,Push,Health Bundle Offer,Ignored
CT000070113,CUST002504,2024-09-13,Push,New Launch Promo,Ignored
CT000070114,CUST002505,2023-03-05,Search Ads,Seasonal Sale,Ignored
CT000070115,CUST002505,2023-09-01,Push,New Launch Promo,Ignored
CT000070116,CUST002505,2023-05-27,Push,Health Bundle Offer,Ignored
CT000070117,CUST002505,2024-05-25,SMS,Loyalty Bonus,Ignored
CT000070118,CUST002505,2024-04-01,SMS,New Launch Promo,Ignored
CT000070119,CUST002505,2023-03-05,Social Ads,Health Bundle Offer,Ignored
CT000070120,CUST002505,2023-05-16,Email,Reactivation Offer,Ignored
CT000070121,CUST002505,2023-03-16,Push,Seasonal Sale,Ignored
CT000070122,CUST002505,2023-05-25,Push,Seasonal Sale,Ignored
CT000070123,CUST002505,2024-01-06,SMS,Subscribe & Save,Ignored
CT000070124,CUST002505,2023-04-06,Email,New Launch Promo,Ignored
CT000070125,CUST002505,2024-05-18,SMS,Weekend Deal,Ignored
CT000070126,CUST002505,2023-05-20,Email,New Launch Promo,Ignored
CT000070127,CUST002505,2026-02-09,SMS,Cart Abandon Reminder,Ignored
CT000070128,CUST002505,2023-06-03,Search Ads,Reactivation Offer,Ignored
CT000070129,CUST002505,2023-05-13,Email,New Launch Promo,Clicked
CT000070130,CUST002505,2024-02-28,Search Ads,Seasonal Sale,Ignored
CT000070131,CUST002505,2024-09-26,Social Ads,Reactivation Offer,Ignored
CT000070132,CUST002505,2023-03-06,Email,Reactivation Offer,Ignored
CT000070133,CUST002505,2025-09-23,SMS,Seasonal Sale,Ignored
CT000070134,CUST002505,2023-05-10,Push,Reactivation Offer,Ignored
CT000070135,CUST002505,2023-06-03,WhatsApp,Subscribe & Save,Ignored
CT000070136,CUST002505,2023-03-01,Social Ads,Cart Abandon Reminder,Ignored
CT000070137,CUST002505,2023-10-31,Search Ads,Cart Abandon Reminder,Ignored
CT000070138,CUST002505,2025-01-17,Push,Reactivation Offer,Converted
CT000070139,CUST002505,2024-01-12,Push,Seasonal Sale,Ignored
CT000070140,CUST002505,2024-04-12,Push,Seasonal Sale,Ignored
CT000070141,CUST002505,2023-03-08,Email,New Launch Promo,Ignored
CT000070142,CUST002505,2023-06-01,Social Ads,Subscribe & Save,Ignored
CT000070143,CUST002505,2024-01-17,Email,Loyalty Bonus,Ignored
CT000070144,CUST002505,2026-01-20,SMS,Health Bundle Offer,Ignored
CT000070145,CUST002506,2024-02-05,WhatsApp,New Launch Promo,Ignored
CT000070146,CUST002506,2024-01-19,WhatsApp,Loyalty Bonus,Ignored
CT000070147,CUST002506,2024-02-09,SMS,Loyalty Bonus,Ignored
CT000070148,CUST002506,2024-07-30,Push,Health Bundle Offer,Ignored
CT000070149,CUST002506,2024-03-09,SMS,Health Bundle Offer,Ignored
CT000070150,CUST002506,2024-01-07,WhatsApp,Loyalty Bonus,Ignored
CT000070151,CUST002506,2023-05-28,Email,Weekend Deal,Ignored
CT000070152,CUST002506,2026-01-05,WhatsApp,Health Bundle Offer,Ignored
CT000070153,CUST002506,2025-03-22,Social Ads,Seasonal Sale,Ignored
CT000070154,CUST002506,2025-10-04,Social Ads,Reactivation Offer,Ignored
CT000070155,CUST002506,2023-02-26,Email,New Launch Promo,Ignored
CT000070156,CUST002506,2023-11-04,Email,Loyalty Bonus,Ignored
CT000070157,CUST002506,2023-11-19,SMS,Seasonal Sale,Ignored
CT000070158,CUST002506,2024-01-25,SMS,Health Bundle Offer,Ignored
CT000070159,CUST002506,2023-05-10,Email,New Launch Promo,Ignored
CT000070160,CUST002506,2023-03-07,Push,New Launch Promo,Ignored
CT000070161,CUST002506,2025-09-21,Email,Loyalty Bonus,Ignored
CT000070162,CUST002506,2023-12-28,Social Ads,New Launch Promo,Ignored
CT000070163,CUST002506,2024-01-16,Push,Cart Abandon Reminder,Clicked
CT000070164,CUST002506,2024-02-01,Social Ads,Weekend Deal,Ignored
CT000070165,CUST002506,2025-06-11,Push,Loyalty Bonus,Ignored
CT000070166,CUST002506,2025-07-24,Email,Weekend Deal,Ignored
CT000070167,CUST002506,2025-04-07,Social Ads,New Launch Promo,Ignored
CT000070168,CUST002506,2026-01-22,Push,New Launch Promo,Ignored
CT000070169,CUST002506,2023-05-15,SMS,Weekend Deal,Ignored
CT000070170,CUST002506,2024-04-28,Email,New Launch Promo,Ignored
CT000070171,CUST002506,2023-07-10,Push,Reactivation Offer,Ignored
CT000070172,CUST002506,2025-11-08,Email,Health Bundle Offer,Ignored
CT000070173,CUST002506,2023-06-01,Social Ads,Loyalty Bonus,Ignored
CT000070174,CUST002507,2023-05-09,Push,Reactivation Offer,Ignored
CT000070175,CUST002507,2023-03-11,Email,Loyalty Bonus,Converted
CT000070176,CUST002507,2024-02-01,Email,Weekend Deal,Ignored
CT000070177,CUST002507,2023-11-27,Push,Cart Abandon Reminder,Ignored
CT000070178,CUST002507,2023-05-27,Social Ads,Weekend Deal,Ignored
CT000070179,CUST002507,2025-12-08,Social Ads,Seasonal Sale,Ignored
CT000070180,CUST002507,2025-07-12,WhatsApp,Loyalty Bonus,Ignored
CT000070181,CUST002507,2023-05-18,Search Ads,Seasonal Sale,Ignored
CT000070182,CUST002507,2025-05-08,Push,Cart Abandon Reminder,Ignored
CT000070183,CUST002507,2024-05-23,SMS,Loyalty Bonus,Clicked
CT000070184,CUST002507,2025-06-09,WhatsApp,Weekend Deal,Converted
CT000070185,CUST002507,2026-01-05,Email,New Launch Promo,Ignored
CT000070186,CUST002507,2025-11-16,Email,Health Bundle Offer,Ignored
CT000070187,CUST002507,2023-05-13,Push,Seasonal Sale,Ignored
CT000070188,CUST002507,2026-01-24,Email,Health Bundle Offer,Ignored
CT000070189,CUST002507,2025-02-23,SMS,Health Bundle Offer,Ignored
CT000070190,CUST002507,2023-06-02,Email,Subscribe & Save,Ignored
CT000070191,CUST002507,2023-05-28,WhatsApp,Cart Abandon Reminder,Ignored
CT000070192,CUST002507,2025-06-27,Search Ads,Health Bundle Offer,Ignored
CT000070193,CUST002507,2023-03-19,Social Ads,Weekend Deal,Ignored
CT000070194,CUST002507,2025-06-16,Email,Reactivation Offer,Ignored
CT000070195,CUST002507,2023-05-28,SMS,Health Bundle Offer,Ignored
CT000070196,CUST002507,2023-05-12,Email,Loyalty Bonus,Ignored
CT000070197,CUST002507,2023-07-26,Push,New Launch Promo,Ignored
CT000070198,CUST002507,2023-05-27,Social Ads,New Launch Promo,Ignored
CT000070199,CUST002507,2024-01-12,WhatsApp,Cart Abandon Reminder,Ignored
CT000070200,CUST002508,2024-03-07,Email,Weekend Deal,Ignored
CT000070201,CUST002508,2025-11-01,Social Ads,Reactivation Offer,Ignored
CT000070202,CUST002508,2024-02-03,Email,Reactivation Offer,Ignored
CT000070203,CUST002508,2023-03-20,Social Ads,New Launch Promo,Ignored
CT000070204,CUST002508,2023-05-08,SMS,New Launch Promo,Ignored
CT000070205,CUST002508,2026-02-11,Search Ads,Seasonal Sale,Ignored
CT000070206,CUST002508,2023-05-19,WhatsApp,Loyalty Bonus,Ignored
CT000070207,CUST002508,2023-03-21,Social Ads,New Launch Promo,Ignored
CT000070208,CUST002508,2023-05-21,Search Ads,Loyalty Bonus,Ignored
CT000070209,CUST002508,2023-05-10,Push,Reactivation Offer,Ignored
CT000070210,CUST002508,2024-02-05,Push,Seasonal Sale,Clicked
CT000070211,CUST002508,2023-04-13,Email,Weekend Deal,Ignored
CT000070212,CUST002508,2023-03-21,Push,Subscribe & Save,Ignored
CT000070213,CUST002508,2025-03-16,Email,Reactivation Offer,Ignored
CT000070214,CUST002508,2025-07-06,Search Ads,New Launch Promo,Ignored
CT000070215,CUST002508,2023-05-23,Push,Subscribe & Save,Converted
CT000070216,CUST002508,2024-04-22,SMS,Loyalty Bonus,Ignored
CT000070217,CUST002508,2023-09-27,SMS,New Launch Promo,Ignored
CT000070218,CUST002509,2023-03-11,Push,Seasonal Sale,Ignored
CT000070219,CUST002509,2025-05-06,Push,New Launch Promo,Ignored
CT000070220,CUST002509,2024-01-25,Search Ads,Health Bundle Offer,Converted
CT000070221,CUST002509,2024-01-23,Push,Seasonal Sale,Ignored
CT000070222,CUST002509,2024-01-21,Search Ads,Reactivation Offer,Ignored
CT000070223,CUST002509,2023-02-28,Social Ads,Health Bundle Offer,Ignored
CT000070224,CUST002509,2023-05-22,SMS,New Launch Promo,Ignored
CT000070225,CUST002509,2024-01-13,Push,Weekend Deal,Ignored
CT000070226,CUST002509,2025-06-25,Push,Loyalty Bonus,Ignored
CT000070227,CUST002509,2023-02-28,Social Ads,Cart Abandon Reminder,Ignored
CT000070228,CUST002509,2024-01-14,Email,Subscribe & Save,Ignored
CT000070229,CUST002509,2024-01-15,SMS,Loyalty Bonus,Ignored
CT000070230,CUST002509,2024-05-13,Email,Cart Abandon Reminder,Ignored
CT000070231,CUST002509,2024-01-26,SMS,Seasonal Sale,Ignored
CT000070232,CUST002509,2024-09-22,Social Ads,New Launch Promo,Ignored
CT000070233,CUST002509,2023-05-28,SMS,New Launch Promo,Ignored
CT000070234,CUST002509,2025-09-30,SMS,Reactivation Offer,Ignored
CT000070235,CUST002509,2025-05-06,Social Ads,Subscribe & Save,Ignored
CT000070236,CUST002509,2023-03-21,Email,Health Bundle Offer,Ignored
CT000070237,CUST002509,2024-02-26,WhatsApp,Reactivation Offer,Ignored
CT000070238,CUST002509,2023-09-16,Email,Seasonal Sale,Ignored
CT000070239,CUST002509,2023-02-27,WhatsApp,Reactivation Offer,Ignored
CT000070240,CUST002509,2024-04-17,Push,New Launch Promo,Ignored
CT000070241,CUST002509,2023-02-26,WhatsApp,Health Bundle Offer,Ignored
CT000070242,CUST002509,2024-01-22,Social Ads,Seasonal Sale,Ignored
CT000070243,CUST002509,2024-03-18,Email,Loyalty Bonus,Ignored
CT000070244,CUST002509,2023-03-02,Social Ads,Loyalty Bonus,Clicked
CT000070245,CUST002509,2023-12-31,Email,Cart Abandon Reminder,Ignored
CT000070246,CUST002509,2025-04-29,Search Ads,Seasonal Sale,Ignored
CT000070247,CUST002509,2023-05-31,Search Ads,Weekend Deal,Ignored
CT000070248,CUST002509,2025-01-05,SMS,Reactivation Offer,Ignored
CT000070249,CUST002509,2023-05-18,WhatsApp,Cart Abandon Reminder,Ignored
CT000070250,CUST002509,2024-11-28,Push,Cart Abandon Reminder,Ignored
CT000070251,CUST002510,2025-11-24,Push,New Launch Promo,Ignored
CT000070252,CUST002510,2023-03-05,Email,Reactivation Offer,Ignored
CT000070253,CUST002510,2024-03-26,Social Ads,Subscribe & Save,Ignored
CT000070254,CUST002510,2024-12-13,Email,Cart Abandon Reminder,Ignored
CT000070255,CUST002510,2023-05-24,SMS,New Launch Promo,Ignored
CT000070256,CUST002510,2023-05-18,Email,Weekend Deal,Ignored
CT000070257,CUST002510,2023-09-21,Email,Cart Abandon Reminder,Ignored
CT000070258,CUST002510,2023-06-03,Email,Seasonal Sale,Ignored
CT000070259,CUST002510,2024-07-01,SMS,Seasonal Sale,Ignored
CT000070260,CUST002510,2025-12-29,SMS,Cart Abandon Reminder,Ignored
CT000070261,CUST002510,2024-06-27,Social Ads,Cart Abandon Reminder,Ignored
CT000070262,CUST002510,2025-08-15,Email,Cart Abandon Reminder,Ignored
CT000070263,CUST002510,2024-01-04,Email,Subscribe & Save,Ignored
CT000070264,CUST002510,2023-05-13,SMS,Seasonal Sale,Ignored
CT000070265,CUST002510,2025-10-07,WhatsApp,Seasonal Sale,Ignored
CT000070266,CUST002510,2023-02-26,Push,Weekend Deal,Ignored
CT000070267,CUST002510,2023-04-27,Push,Reactivation Offer,Ignored
CT000070268,CUST002510,2023-05-17,Push,Loyalty Bonus,Ignored
CT000070269,CUST002510,2023-03-20,Search Ads,Seasonal Sale,Ignored
CT000070270,CUST002510,2024-03-30,SMS,Subscribe & Save,Ignored
CT000070271,CUST002510,2024-05-23,Social Ads,Reactivation Offer,Ignored
CT000070272,CUST002510,2024-10-11,Email,New Launch Promo,Ignored
CT000070273,CUST002510,2023-05-22,Email,Loyalty Bonus,Ignored
CT000070274,CUST002511,2023-05-18,Search Ads,New Launch Promo,Ignored
CT000070275,CUST002511,2026-02-14,Push,Seasonal Sale,Ignored
CT000070276,CUST002511,2026-01-11,Search Ads,Seasonal Sale,Clicked
CT000070277,CUST002511,2025-11-22,SMS,Cart Abandon Reminder,Ignored
CT000070278,CUST002511,2024-01-27,SMS,Health Bundle Offer,Ignored
CT000070279,CUST002511,2023-05-31,Push,Seasonal Sale,Ignored
CT000070280,CUST002511,2025-04-13,Push,New Launch Promo,Ignored
CT000070281,CUST002511,2024-01-29,Search Ads,Weekend Deal,Ignored
CT000070282,CUST002511,2024-08-10,Push,New Launch Promo,Clicked
CT000070283,CUST002511,2023-05-10,Social Ads,Loyalty Bonus,Clicked
CT000070284,CUST002511,2023-05-25,Push,Reactivation Offer,Ignored
CT000070285,CUST002511,2023-06-03,WhatsApp,Reactivation Offer,Ignored
CT000070286,CUST002511,2024-01-07,SMS,Seasonal Sale,Ignored
CT000070287,CUST002511,2024-01-13,Social Ads,Loyalty Bonus,Ignored
CT000070288,CUST002511,2023-05-19,SMS,New Launch Promo,Ignored
CT000070289,CUST002511,2023-06-03,Email,Seasonal Sale,Ignored
CT000070290,CUST002511,2023-04-30,SMS,Subscribe & Save,Ignored
CT000070291,CUST002511,2023-03-17,WhatsApp,Loyalty Bonus,Ignored
CT000070292,CUST002511,2024-01-27,SMS,Reactivation Offer,Ignored
CT000070293,CUST002511,2023-03-21,Email,New Launch Promo,Ignored
CT000070294,CUST002511,2024-05-02,Social Ads,Seasonal Sale,Ignored
CT000070295,CUST002511,2023-03-05,SMS,Loyalty Bonus,Ignored
CT000070296,CUST002511,2023-03-18,Email,New Launch Promo,Ignored
CT000070297,CUST002511,2023-04-14,Email,Weekend Deal,Ignored
CT000070298,CUST002512,2023-05-29,SMS,Seasonal Sale,Ignored
CT000070299,CUST002512,2024-01-07,Push,Subscribe & Save,Ignored
CT000070300,CUST002512,2024-01-11,Push,New Launch Promo,Ignored
CT000070301,CUST002512,2023-06-06,Push,Cart Abandon Reminder,Ignored
CT000070302,CUST002512,2023-05-19,Social Ads,Cart Abandon Reminder,Ignored
CT000070303,CUST002512,2025-01-24,Push,Weekend Deal,Ignored
CT000070304,CUST002512,2023-03-04,Email,Subscribe & Save,Ignored
CT000070305,CUST002512,2024-01-20,Email,Weekend Deal,Ignored
CT000070306,CUST002512,2023-10-09,Social Ads,Subscribe & Save,Converted
CT000070307,CUST002512,2023-05-13,Push,Cart Abandon Reminder,Converted
CT000070308,CUST002512,2024-01-27,Search Ads,New Launch Promo,Ignored
CT000070309,CUST002512,2023-03-01,Email,Cart Abandon Reminder,Clicked
CT000070310,CUST002512,2023-02-26,SMS,Reactivation Offer,Ignored
CT000070311,CUST002512,2023-03-20,Email,Seasonal Sale,Ignored
CT000070312,CUST002512,2024-09-18,WhatsApp,Health Bundle Offer,Ignored
CT000070313,CUST002512,2025-11-21,WhatsApp,Seasonal Sale,Ignored
CT000070314,CUST002512,2026-01-28,Search Ads,Loyalty Bonus,Ignored
CT000070315,CUST002512,2023-03-19,SMS,Weekend Deal,Ignored
CT000070316,CUST002513,2024-01-30,Social Ads,Loyalty Bonus,Ignored
CT000070317,CUST002513,2024-02-01,Social Ads,Reactivation Offer,Ignored
CT000070318,CUST002513,2024-01-09,Email,Subscribe & Save,Ignored
CT000070319,CUST002513,2024-01-21,Push,Subscribe & Save,Ignored
CT000070320,CUST002513,2024-01-14,SMS,Weekend Deal,Ignored
CT000070321,CUST002513,2024-01-24,Push,Cart Abandon Reminder,Ignored
CT000070322,CUST002513,2023-08-23,Search Ads,Subscribe & Save,Clicked
CT000070323,CUST002513,2025-10-07,SMS,Weekend Deal,Ignored
CT000070324,CUST002513,2023-07-22,Push,Loyalty Bonus,Ignored
CT000070325,CUST002513,2024-09-08,SMS,Loyalty Bonus,Ignored
CT000070326,CUST002513,2023-08-30,Push,Cart Abandon Reminder,Ignored
CT000070327,CUST002513,2024-01-27,Email,Subscribe & Save,Ignored
CT000070328,CUST002513,2024-02-26,Social Ads,Loyalty Bonus,Ignored
CT000070329,CUST002513,2023-05-17,SMS,Reactivation Offer,Ignored
CT000070330,CUST002513,2023-05-18,WhatsApp,Loyalty Bonus,Ignored
CT000070331,CUST002513,2024-04-30,Email,Reactivation Offer,Ignored
CT000070332,CUST002513,2024-01-10,Social Ads,Seasonal Sale,Ignored
CT000070333,CUST002513,2024-08-28,Search Ads,Subscribe & Save,Ignored
CT000070334,CUST002513,2023-05-27,WhatsApp,Health Bundle Offer,Ignored
CT000070335,CUST002513,2023-05-19,Email,Health Bundle Offer,Ignored
CT000070336,CUST002513,2025-03-29,Email,Reactivation Offer,Ignored
CT000070337,CUST002513,2023-05-09,Email,Subscribe & Save,Ignored
CT000070338,CUST002513,2024-01-30,SMS,Cart Abandon Reminder,Clicked
CT000070339,CUST002513,2024-12-16,Search Ads,Weekend Deal,Ignored
CT000070340,CUST002513,2023-09-19,SMS,Cart Abandon Reminder,Clicked
CT000070341,CUST002513,2024-01-30,Push,Subscribe & Save,Ignored
CT000070342,CUST002513,2025-01-08,Push,Health Bundle Offer,Ignored
CT000070343,CUST002513,2023-08-24,Push,Seasonal Sale,Ignored
CT000070344,CUST002513,2025-11-17,Social Ads,New Launch Promo,Ignored
CT000070345,CUST002513,2023-11-15,Push,Weekend Deal,Ignored
CT000070346,CUST002513,2023-03-03,SMS,Subscribe & Save,Ignored
CT000070347,CUST002514,2025-11-09,SMS,New Launch Promo,Ignored
CT000070348,CUST002514,2024-01-08,Push,Health Bundle Offer,Ignored
CT000070349,CUST002514,2024-01-31,SMS,Subscribe & Save,Clicked
CT000070350,CUST002514,2024-12-26,Social Ads,Reactivation Offer,Ignored
CT000070351,CUST002514,2024-08-26,Email,New Launch Promo,Converted
CT000070352,CUST002514,2025-02-01,Email,Loyalty Bonus,Ignored
CT000070353,CUST002514,2024-11-01,SMS,Cart Abandon Reminder,Ignored
CT000070354,CUST002514,2023-05-25,SMS,Reactivation Offer,Ignored
CT000070355,CUST002514,2026-01-11,Push,Cart Abandon Reminder,Ignored
CT000070356,CUST002514,2025-10-19,Push,Weekend Deal,Ignored
CT000070357,CUST002514,2023-03-24,Search Ads,Cart Abandon Reminder,Ignored
CT000070358,CUST002514,2023-05-23,Email,New Launch Promo,Converted
CT000070359,CUST002514,2023-05-28,Push,Seasonal Sale,Ignored
CT000070360,CUST002514,2024-10-21,Search Ads,Subscribe & Save,Ignored
CT000070361,CUST002514,2023-12-31,Social Ads,Reactivation Offer,Ignored
CT000070362,CUST002514,2024-02-01,Push,Seasonal Sale,Converted
CT000070363,CUST002514,2023-05-11,Search Ads,New Launch Promo,Ignored
CT000070364,CUST002514,2024-01-25,Email,Seasonal Sale,Ignored
CT000070365,CUST002514,2023-09-30,Search Ads,Loyalty Bonus,Ignored
CT000070366,CUST002514,2023-05-10,WhatsApp,New Launch Promo,Ignored
CT000070367,CUST002514,2023-05-12,Email,Seasonal Sale,Ignored
CT000070368,CUST002514,2023-11-12,Email,Health Bundle Offer,Ignored
CT000070369,CUST002514,2023-05-26,Social Ads,Reactivation Offer,Ignored
CT000070370,CUST002514,2025-05-14,Email,New Launch Promo,Ignored
CT000070371,CUST002514,2025-03-21,Email,Weekend Deal,Ignored
CT000070372,CUST002514,2023-09-09,SMS,Subscribe & Save,Ignored
CT000070373,CUST002515,2026-02-16,WhatsApp,Subscribe & Save,Ignored
CT000070374,CUST002515,2024-03-06,Push,Reactivation Offer,Clicked
CT000070375,CUST002515,2023-12-17,SMS,Subscribe & Save,Ignored
CT000070376,CUST002515,2025-11-16,Email,Seasonal Sale,Ignored
CT000070377,CUST002515,2023-05-18,Push,Health Bundle Offer,Ignored
CT000070378,CUST002515,2023-12-29,Email,Subscribe & Save,Ignored
CT000070379,CUST002515,2023-09-05,Social Ads,Subscribe & Save,Ignored
CT000070380,CUST002515,2025-10-20,SMS,Cart Abandon Reminder,Ignored
CT000070381,CUST002515,2024-03-23,Email,Weekend Deal,Ignored
CT000070382,CUST002515,2026-01-26,Push,Seasonal Sale,Clicked
CT000070383,CUST002515,2025-02-06,Push,Loyalty Bonus,Ignored
CT000070384,CUST002515,2023-05-22,Push,Cart Abandon Reminder,Ignored
CT000070385,CUST002515,2024-01-26,Email,Reactivation Offer,Ignored
CT000070386,CUST002515,2024-11-23,SMS,Seasonal Sale,Ignored
CT000070387,CUST002515,2024-03-15,Social Ads,New Launch Promo,Ignored
CT000070388,CUST002515,2023-03-07,Push,New Launch Promo,Ignored
CT000070389,CUST002515,2023-12-09,SMS,Loyalty Bonus,Ignored
CT000070390,CUST002515,2023-05-26,Push,Seasonal Sale,Ignored
CT000070391,CUST002515,2025-08-02,Email,Seasonal Sale,Ignored
CT000070392,CUST002515,2025-08-05,SMS,Cart Abandon Reminder,Clicked
CT000070393,CUST002515,2024-01-17,Push,Weekend Deal,Ignored
CT000070394,CUST002515,2023-03-15,SMS,Weekend Deal,Ignored
CT000070395,CUST002515,2024-01-26,Push,Reactivation Offer,Ignored
CT000070396,CUST002515,2024-01-15,Social Ads,Cart Abandon Reminder,Ignored
CT000070397,CUST002515,2024-01-14,Email,Loyalty Bonus,Ignored
CT000070398,CUST002516,2023-05-26,SMS,Reactivation Offer,Ignored
CT000070399,CUST002516,2024-02-27,Email,Loyalty Bonus,Ignored
CT000070400,CUST002516,2025-04-24,Push,Weekend Deal,Ignored
CT000070401,CUST002516,2023-05-11,SMS,Seasonal Sale,Ignored
CT000070402,CUST002516,2024-09-30,Push,Seasonal Sale,Ignored
CT000070403,CUST002516,2023-05-07,Email,Subscribe & Save,Ignored
CT000070404,CUST002516,2023-03-09,Email,Weekend Deal,Ignored
CT000070405,CUST002516,2025-10-31,Email,Weekend Deal,Ignored
CT000070406,CUST002516,2023-05-26,SMS,Seasonal Sale,Ignored
CT000070407,CUST002516,2025-03-07,Social Ads,Weekend Deal,Ignored
CT000070408,CUST002516,2023-03-08,Search Ads,Seasonal Sale,Ignored
